epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,22.495581115819064,0.691333466951543,0.8110603540737229,0.8122619744272493,0.8066248717724707,0.6602571599716308,0.37408828387932624,0.9464260360639353,30.039440443535813,0.6381793962097538,0.7741379392525443,0.7639285328709773,0.765703449696474,0.6942984933339283,0.44058785755166546,0.9480091291161914
1.0,17.781901643304973,0.7404292110378277,0.8421629995629879,0.8508890823891048,0.8432784548214709,0.7083747722447338,0.4578008821090705,0.9589486623803971,26.72297266150723,0.6757687993485664,0.7886850399290611,0.7971647259395142,0.7901818480622906,0.7392480154786573,0.5237689255463923,0.9547271054109223
2.0,16.269904860267005,0.7597005759245158,0.8535154961575332,0.8654491505123357,0.8563975378944504,0.7293649449273557,0.4962124812847962,0.9625174085699154,23.653684968707942,0.7232952205000585,0.8244165222930437,0.8284786576693454,0.82408800846229,0.7493700785848907,0.5403915029068626,0.9583486542629184
3.0,15.28675626681359,0.7723500071393287,0.861318375925349,0.8746264818404842,0.8649697020375089,0.742615395793824,0.5202688106918941,0.9649619808957536,22.753668600771608,0.733372007551083,0.8370032031772632,0.8269897587396671,0.8297139301660609,0.7646963010994493,0.5665744040176913,0.9628181981812077
4.0,14.550710198250671,0.7824562715588506,0.8675477702968579,0.8817259085702577,0.8717415057733863,0.7535058159458374,0.5401982653476275,0.9668133665440474,21.708879374656355,0.7495035194584225,0.8397241613134324,0.8459793389015525,0.8409070536733021,0.7741038790056559,0.5856215340896749,0.9625862239216371
5.0,13.934222496904772,0.7911196295095941,0.872701749232754,0.8879085471577308,0.8774756794398265,0.7615392262282628,0.5544972152649974,0.9685812371915279,21.648719178528346,0.7587829569899598,0.8485040996652302,0.8497853382337252,0.8472452047442498,0.7798011403928263,0.595951254098361,0.9636510266872917
6.0,13.43014338425971,0.7979815953618813,0.87682181323128,0.8926148903816343,0.8819502080088912,0.7680482569479746,0.5664393649566225,0.9696571489393266,22.647983102237475,0.7484289019178543,0.844515966945154,0.8388710602206711,0.8397803112838514,0.773750804046224,0.5830736872008003,0.9644279208916475
7.0,12.954332761967203,0.8051591781662361,0.8813316497878103,0.8974082060919246,0.886649487651501,0.7742937946285317,0.5775149783003831,0.97107261095668,21.2506417266461,0.7615275527324393,0.8483447427680016,0.8505509436921008,0.8477472670606122,0.7852451671408714,0.6053376739125808,0.9651526603691621
8.0,12.584786337316208,0.8103430469124867,0.8844861834562228,0.900881031176638,0.8900109712932278,0.7786390474297581,0.5853436860742104,0.9719344087853061,21.021787787685874,0.7606891030162279,0.8473024794819656,0.8506300278668699,0.8471100339008482,0.7926698799217882,0.6192185795378295,0.9661211803057467
9.0,12.256207372456156,0.8154120298663564,0.8877227069094725,0.9041046907756112,0.8932850859082258,0.7822660250505207,0.5916707502906328,0.972861299810409,20.966735102549322,0.7690310033581398,0.8533221964883873,0.856076164982746,0.8530127096546831,0.7929478388665486,0.620760698673735,0.965134979059362
10.0,11.944062310207308,0.8203202072029431,0.8907827392406372,0.9072885311001669,0.896469850462907,0.786504850905075,0.5993152001287124,0.9736945016814379,21.2726173641301,0.7669517522043816,0.8458874884450329,0.8612550380815208,0.8516997271693284,0.7940071050147156,0.6235898551384383,0.9644243548909931
11.0,11.675085667013644,0.8243240120814064,0.8932773649225586,0.909777262964464,0.8989739857439408,0.788483603618319,0.6025653251659172,0.9744018820707209,21.57865327145873,0.7631964624965397,0.8484217650912964,0.8518188075554205,0.848357304031697,0.7902773535563167,0.6152232404519964,0.9653314666606372
12.0,11.429619154253613,0.8283678853326941,0.8957616297432853,0.9123558253056384,0.9015652896614266,0.7924504145626835,0.6098055140756752,0.9750953150496919,21.84655252023905,0.773205857621776,0.8533265091130663,0.8618321329428498,0.8558618785657374,0.7952715808090015,0.6255111815944984,0.9650319800235041
13.0,11.226086747981844,0.8317829477577406,0.8979284641177188,0.9144653065671996,0.9037266682577755,0.7941419921428818,0.6126661941018373,0.9756177901839264,21.456165874705594,0.7717447808881485,0.8547871936180806,0.8570193929262488,0.8542764620354703,0.7977935720810926,0.6279989440752289,0.9675882000869563
14.0,10.998330963678157,0.8354537947731895,0.9003035347742128,0.9166746555341304,0.906047017193068,0.7969463162460975,0.6174971906990122,0.9763954417931828,21.70496945421235,0.7761295795376738,0.8589758059556075,0.8599138222243873,0.8577932513650146,0.7850248193983905,0.6044275692907585,0.9656220695060224
15.0,7.80112090924223,0.8876609958648882,0.9308641331914151,0.9482036734392566,0.937719346540567,0.8305157936295005,0.6766553924756543,0.9843761947833463,20.384598531642883,0.8017964754072275,0.8788558452892424,0.8739820824560672,0.8749126052015237,0.8117151797033295,0.6519232839777074,0.9715070754289521
16.0,6.639661044241847,0.9055200309507603,0.9420242239161366,0.9574633360300069,0.948169804606821,0.843930217706244,0.7007263138747469,0.9871341215377412,21.4064943009064,0.8022889256735025,0.8819010439221759,0.8716927734005805,0.8752053262416033,0.815304465542176,0.6581435232761966,0.9724654078081557
17.0,6.086760142697198,0.9146435245558603,0.9475091209270937,0.9622037305781332,0.95341448362155,0.8487552330630619,0.7091902359572264,0.9883202301688978,22.495182534225847,0.8022908932086907,0.8810686814580939,0.8724149212624954,0.8752341517526233,0.8116391264549485,0.651898130903929,0.971380122005968
