epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,13.52315358947744,0.3874169551096054,0.45942003337891635,0.46941883594691236,0.45547331370130084,0.6594069802278211,0.372204104232357,0.9466098562232852,31.614454493803137,0.6246902206178006,0.7613582489310227,0.7572876573364852,0.756575175618604,0.6817646220205371,0.42269492161833155,0.9408343224227426
1.0,10.966519190870333,0.41497506136425505,0.47528479363719217,0.5000508403056583,0.4759010224826667,0.7147015894659929,0.4727306656927961,0.9566725132391897,27.70521684854972,0.6690438828341646,0.7864126982409599,0.7956859836997323,0.7882300314266698,0.7311625200210571,0.5133173292791585,0.949007710762956
2.0,10.05515376234614,0.42624423378595533,0.4819828269976836,0.5103405370366616,0.48373448340745767,0.7394763451005069,0.5185283675802682,0.9604243226207456,25.824872265342904,0.6998106768962018,0.8055846027751629,0.8189253483670748,0.8098252875413231,0.7370390776198797,0.5216028211141159,0.9524753341256436
3.0,9.49699890224999,0.4333734332334859,0.48640559394623073,0.5171839208996192,0.48856246375667867,0.7569140738097311,0.5509668821020486,0.9628612655174136,23.17442935655097,0.7240929490257443,0.8136735078350177,0.8388741868534213,0.8239487353717708,0.7640237690942799,0.572119456239343,0.9559280819492166
4.0,9.086920023741591,0.4385984847598654,0.4894798929669035,0.5220186091970794,0.49207232267786927,0.7689464983953711,0.5734383295556641,0.9644546672350779,22.270735219747078,0.7337083320624158,0.8340766672268515,0.8305596286832182,0.8302149037939729,0.7675734457425302,0.573527964735934,0.9616189267491266
5.0,8.782161192912632,0.4426000630703861,0.4918966708878222,0.5255260859995007,0.4947682568745026,0.7761373746671641,0.5865360527016451,0.9657386966326836,21.851041681626263,0.7453031297494896,0.8404282585178677,0.8387252480870342,0.8375548041515891,0.7782559593821429,0.5941688118542889,0.9623431069099967
6.0,8.510272440730049,0.44626676107680896,0.49418850412340504,0.5289548559246204,0.4972325744575439,0.7844141471819401,0.6019598523468068,0.9668684420170733,22.158649701030313,0.7481049036203754,0.8478445705238266,0.8344494528485383,0.8391588015138501,0.7764559145028496,0.5866864720849021,0.966225356920797
7.0,8.30981930511405,0.4491088300486996,0.49603509346045926,0.5310750312368158,0.4991519303386964,0.7901575531190572,0.6124365412132796,0.9678785650248348,22.0083329817828,0.7389315317918345,0.832529711248148,0.8373600987375786,0.832869051133099,0.7852496436436077,0.6083554589046741,0.9621438283825418
8.0,8.127018582556673,0.45133873400049185,0.4972929350590998,0.5333989147845055,0.5006393915204016,0.7941580874993133,0.6197304444958212,0.968585730502805,21.772725850594146,0.7435622563631635,0.8355730972307337,0.8378158373692735,0.8347283378604412,0.7866846220960937,0.6094467700852589,0.9639224741069282
9.0,7.973104618674307,0.4534423319511757,0.49869162003188294,0.5353537338338006,0.5020277627558081,0.798964565227793,0.62860084411142,0.9693282863441663,21.094600557279186,0.7533097679642634,0.8369221783709689,0.8504052937363951,0.8415785884470502,0.7981756826962608,0.6326895209239012,0.9636618444686207
