epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,42.76685429152164,0.5434015631777688,0.6995689913981924,0.6905337560695329,0.6793610403511325,0.6389465579359412,0.36868374893631467,0.9092093669355678,31.131047000404166,0.6221558223444049,0.7649200549371469,0.7454862471227603,0.7518908177066559,0.6958625525351116,0.4440949406848534,0.9476301643853698
1.0,26.71768008397278,0.6859849718047906,0.8087944118255846,0.7921119163171061,0.7976201189700726,0.7193073275959827,0.48252307343829726,0.9560915817536682,26.278144692172525,0.6808302998499369,0.8052787623036224,0.7864226894926494,0.7929539493793657,0.7346830299713962,0.5135766847086664,0.9557893752341257
2.0,22.77335993804079,0.73160859039452,0.8359750876853674,0.8280293957780311,0.8296646959868731,0.754007892810365,0.5456911656663412,0.9623246199543887,25.156595422440216,0.7017107154526893,0.820292946026284,0.7987976976962485,0.8069737122045256,0.7450043770514123,0.531658162172701,0.9583505919301235
3.0,20.345891536947068,0.7568926835962463,0.8508297470066741,0.8475900290046046,0.8471510354904078,0.7743499449412902,0.5825073557673998,0.9661925341151802,24.738586073162175,0.7101218031393013,0.8235540308078333,0.8061783142456822,0.8126057836824989,0.7502872119420106,0.5417758186098796,0.9587986052741421
4.0,18.446751093731248,0.777635446713693,0.863415705688736,0.8637778938117356,0.8617212108190367,0.7928897645203411,0.6167017024001483,0.9690778266405335,23.141198470812885,0.7207300385424886,0.8255711163824123,0.8166223949695363,0.8188658848800955,0.7681567645160744,0.5748512446352781,0.9614622843968703
5.0,17.055524080159277,0.7929598896942007,0.8736440011998975,0.8749543529060394,0.8724850772518885,0.8014999815441931,0.6313657802448817,0.9716341828435046,22.474870906156653,0.7356361555243679,0.8283640450091736,0.835358385445801,0.8298668764450533,0.775455845767328,0.5902881984528917,0.960623493081764
6.0,15.740372188930404,0.8090708124092325,0.883293873256665,0.8875707465479137,0.8837083023095798,0.8139584138109722,0.6537880107536105,0.9741288168683337,21.873093436746036,0.7486964135412238,0.8409287204964769,0.8418349735212872,0.8395572897593223,0.7810769621899578,0.5998076579639291,0.9623462664159865
7.0,14.571197003625624,0.8224327951835068,0.8917157735697969,0.8970823129787099,0.8927792213008081,0.8251353994835807,0.6742171743632215,0.9760536246039402,22.779936381748744,0.7382951973157268,0.8316881642625171,0.8344879375960523,0.8312308784875596,0.7801305719610632,0.5998021918750545,0.9604589520470717
8.0,13.545465767716562,0.8364473644342865,0.900147098543584,0.907522226499353,0.9023227012864794,0.8333031972764257,0.6884317907370383,0.9781746038158127,21.98202077881629,0.752856093311746,0.8405039636546033,0.8468939421940379,0.8419029467298634,0.7851542560316841,0.6089494356792294,0.9613590763841386
9.0,12.646816381529057,0.846128140325471,0.9063945392722234,0.9140895568686529,0.9087331314999031,0.8415006701188255,0.7034445790573741,0.9795567611802769,22.621789948279115,0.7455496347222242,0.8363159136529499,0.8378456026958757,0.8352169749929743,0.7912401480419565,0.6195262661059636,0.9629540299779493
