epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,42.33195088562353,0.5635309816167364,0.7064409198657308,0.7141306806289596,0.6932369103553597,0.651083292355275,0.3930576004674559,0.909108984243094,30.46314673864541,0.643637638177364,0.778973143639515,0.7589098491366598,0.7661064974154809,0.6994176019128452,0.45106493724953595,0.9477702665761544
1.0,24.6419922279912,0.7176208415395482,0.8283833673678574,0.813926895339933,0.818745601582768,0.735098399741113,0.509666316379314,0.9605304831029121,25.6015820062461,0.7021334033481833,0.8180235816519866,0.7995911993781525,0.8062996335621122,0.7459213416810883,0.5335354173569101,0.9583072660052664
2.0,20.41926678066147,0.7622500444153828,0.8544979354236045,0.8494118251892918,0.8500167998316197,0.7700444455436631,0.5731155569785201,0.966973334108806,22.85253273138479,0.7351029081756972,0.8318623012287754,0.8283358528596174,0.8282703131285541,0.7654848375943579,0.5713603832237827,0.9596092919649333
3.0,17.578106933465882,0.7945495324630439,0.8754579888404614,0.8737358184474957,0.8728909953347798,0.7933848726416446,0.6146040424835842,0.9721657027997048,22.951980622876594,0.7283039131287098,0.8353617447574695,0.8159258481773146,0.8235062774276802,0.7656535809029482,0.5674606124954262,0.9638465493104704
4.0,15.311720155470864,0.8196026333888202,0.889972404480125,0.8935755239659224,0.8902339799622221,0.8146844078978,0.6536440293670803,0.9757247864285193,21.51116678895069,0.7577002331729407,0.8481857691131535,0.8445765751864416,0.8447178088387461,0.7757362502432027,0.5867468355376092,0.9647256649487962
5.0,13.510609360380545,0.8415411376327518,0.9041921058542598,0.9089120488399555,0.9050931836922849,0.8300120286060181,0.6809546337994978,0.9790694234125382,21.875548402802284,0.7603194331861564,0.844820773588517,0.8497519734087224,0.8457063736595083,0.7835742816792133,0.604237173773002,0.9629113895854249
6.0,11.994118168367354,0.8606100449940671,0.9160447189587038,0.9224229138571856,0.9178753339472145,0.8432470606147766,0.7046742022576846,0.981819918971869,21.09430047844638,0.7669046053426922,0.8541582092559644,0.8491058080387558,0.8500212954900123,0.7957820647812821,0.6240841295087987,0.9674800000537659
7.0,10.588676697715036,0.8777809435073696,0.9264621054044654,0.9338760039884979,0.928947868721737,0.8562309120525284,0.7281986758789226,0.9842631482261344,21.695149413677825,0.7719244397493075,0.8540100173311388,0.8572084404560371,0.8540855706084237,0.7937188787566256,0.6224122728159238,0.9650254846973271
8.0,9.411233726160486,0.8938648636318007,0.9366605938000039,0.9439026333245719,0.9391401894413041,0.8657423618413315,0.7450607912157899,0.986423932466873,21.545153129000624,0.7690002000845693,0.8546780538883963,0.8508403481312425,0.8511964279723241,0.7975199219033647,0.6272704294443929,0.9677694143623369
9.0,8.437436695205433,0.9058645259168537,0.9436206091366642,0.9519478982674459,0.9467300283949804,0.8745653658773456,0.7609965965112614,0.9881341352434295,22.71045348223518,0.7700876259791326,0.8563453973371968,0.8509464977215406,0.8521094685982017,0.8026744618154665,0.6383928209707129,0.9669561026602205
10.0,7.70895248285219,0.9167558076980707,0.9502737033748403,0.9581301082550573,0.9532472563036662,0.8821947268752892,0.7747927344518865,0.9895967192986921,23.553857033994017,0.7680428766961943,0.857893136936747,0.8454749173142321,0.8500215964030499,0.7963066771165905,0.6256913316455599,0.966922022587621
11.0,7.086669325162578,0.9239621919898366,0.954581597852946,0.9622751361551773,0.9575473557436948,0.8871908123001135,0.7838671333531121,0.9905144912471149,24.12634964950946,0.7621034373040337,0.851805053677742,0.8444953069936013,0.8464929542262033,0.7942870676157529,0.6224499290114435,0.966124206220062
12.0,4.626726340981169,0.9613655251305163,0.9764097180591906,0.9827844891229688,0.9791081069083514,0.9114006368968093,0.827552436561989,0.9952488372316295,19.797352157720997,0.8043155217344408,0.8841343077931946,0.8708844638689891,0.8760950611428864,0.815374412870514,0.6578622711159761,0.972886554625052
13.0,3.4214481628140923,0.9797257924213276,0.9874402910772473,0.9916534097574916,0.9892274167589028,0.9265614657214136,0.8556124377196856,0.9975104937231414,20.009461450977486,0.807328277781766,0.8866891360110045,0.8727342490936317,0.8782771884394867,0.8142091856259143,0.6556795361866073,0.972738835065221
