epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,42.89871730484776,0.5541345057750929,0.7028371382118345,0.7070792498566859,0.687966177862637,0.6463538078924295,0.3835956184840074,0.9091119973008518,29.956990314131023,0.651001412702685,0.7963220264761175,0.7550790268965324,0.772022073660695,0.6905588103901174,0.4280649582811623,0.9530526624990727
1.0,25.74739737484042,0.7036399498225945,0.8212183146818962,0.8028221850117727,0.8094827914499703,0.7253141333511696,0.4918371985001914,0.9587910682021478,26.47547447781603,0.6837133214579251,0.8033710728042072,0.7898790465086394,0.7940380197189306,0.7294560472662692,0.5035841851506531,0.9553279093818854
2.0,21.47431285154886,0.7479304788472245,0.846911766575662,0.8382117632298299,0.8405196749756961,0.7609735454556991,0.5568629083396401,0.9650841825717582,24.000887157536354,0.7231833071134689,0.8263288372048354,0.8210344580650869,0.8217316594570748,0.7538338040542204,0.5492141584930679,0.9584534496153728
3.0,19.038631231425196,0.775439798509791,0.8627515861752044,0.8601642897816822,0.8596144709539199,0.7821111908421788,0.5953012821973879,0.9689210994869698,21.637448687513334,0.7434308825422575,0.8441906449520868,0.8309436501061174,0.835519786482555,0.7706454741875672,0.5770923388317968,0.9641986095433378
4.0,17.102288150254573,0.7985430252484803,0.8774430731946969,0.8773721592169531,0.8757568360151169,0.7994492523764317,0.6263374221508019,0.9725610826020615,22.855679648263113,0.7361371602298515,0.8355419385332763,0.8268239041569658,0.8293954804102027,0.7738227666349601,0.5858672130038646,0.9617783202660558
5.0,15.635121910265704,0.8143350093581615,0.887347650954181,0.8893467736585708,0.8867621867497837,0.8136119911525689,0.6522105586871821,0.9750134236179554,21.594705838115274,0.7528078409267045,0.8453644953051037,0.8404607405363271,0.8411443659653277,0.7829377486376126,0.6024183263548343,0.963457170920391
6.0,14.349766459544943,0.8300450696253654,0.896623364096633,0.900926506253977,0.8973684060772662,0.8258595735361836,0.6744213356488946,0.977297811423472,21.526422420469654,0.7590542279135017,0.8528231921772234,0.8426119819038844,0.8459653176603066,0.7839098535873247,0.6023444779777659,0.9654752291968836
7.0,13.136155096512267,0.8435980048107549,0.9047157128785832,0.9110667547593265,0.906546184405182,0.8356005862261727,0.6920420996649289,0.9791590727874169,23.189213087578782,0.7449330038266815,0.8385458288629123,0.8345599896924497,0.8347846499679549,0.7818200681096503,0.6037644272230969,0.9598757089962034
8.0,12.138235603630875,0.8567195179002179,0.9135495659096338,0.919679264695814,0.9153032873392929,0.8446567354522216,0.7080235343293331,0.9812899365751102,22.124426561243393,0.754456735709269,0.8471536082634054,0.8382598008512951,0.8409026567828966,0.7895036595643096,0.6141106792597162,0.9648966398689028
9.0,11.210581001622717,0.8688709222921686,0.9210490243206453,0.9278742229475996,0.9232144386966584,0.8529669683839612,0.7229503359858694,0.9829836007820533,24.01978451063653,0.7526138017683536,0.8439568139438598,0.839080256346658,0.839968916540608,0.7948455129472614,0.6251286931833033,0.9645623327112193
