epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall
0.0,42.089668060814205,0.5614008284837473,0.7081810723417326,0.7060115305404737,0.6913913149059251,0.6490096798029792,0.38688343413485,0.9111359254711082,29.18111228942871,0.6643464856100738,0.7930273932997632,0.7752288464968216,0.7810951659119794,0.7083491510694415,0.4677207394009265,0.9489775627379566
1.0,24.406547652942507,0.7176175459586162,0.8279134245761878,0.8130928866067064,0.8181664136286487,0.7390351172911461,0.5178436308770263,0.9602266037052661,23.428907731000116,0.7234159933090495,0.833382772036491,0.8139883095061113,0.8212684990012016,0.7554694123046964,0.5503719674021831,0.9605668572072097
2.0,20.232706805181238,0.7621872272931343,0.8536565513274755,0.8490210086151302,0.8494652087300889,0.7747671639789503,0.5829509605453557,0.9665833674125447,21.603003141258945,0.742289751004821,0.8393818935376839,0.8322133201330335,0.8338872355580486,0.7775717427145836,0.5919195345738357,0.9632239508553313
3.0,17.525898608415485,0.792079877943446,0.8719810722048053,0.8728437588210074,0.8707104428953861,0.8005164455737482,0.6300570827156777,0.9709758084318184,20.602568033362637,0.7593450532980047,0.8460510816118189,0.8482888800542785,0.8455149472371845,0.7879356670001755,0.6120160253986182,0.963855308601733
4.0,15.407340438672284,0.8155993500751711,0.8871583949599874,0.8898934653848497,0.8870099008980717,0.8175840600578582,0.6602811643254746,0.974886955790242,20.644654161789838,0.7668126704621754,0.8520718665354241,0.8525152085283003,0.8508218091271242,0.7871065246112786,0.6109241743775667,0.9632888748449904
5.0,13.759859218277745,0.8363137691467017,0.8997412493753878,0.9056869594332729,0.9013058505690801,0.836035277322664,0.6942495414387068,0.9778210132066213,20.754996660376797,0.7674458509911813,0.8550922033803877,0.849325782307512,0.8506191705852825,0.7957765520383325,0.6258692750376799,0.9656838290389852
6.0,12.289408918199593,0.8547203443858596,0.9114869223846302,0.918632499577261,0.9136787793231729,0.8488704512703874,0.7172409465847372,0.9804999559560372,20.515311593768978,0.7735772334751575,0.861736894398262,0.8513739466559503,0.8549423593846519,0.7875287731441535,0.6087738743784711,0.966283671909836
7.0,10.83438537906668,0.8715895735418375,0.9220338708500628,0.9296832606922737,0.924654499127219,0.8627759592301784,0.7424351283119549,0.9831167901484019,20.07549186514205,0.7826408868283146,0.8671950087523744,0.8581767452098489,0.8611229242999925,0.7959059796555923,0.6232707065371003,0.968541252774084
8.0,9.636228710579472,0.8877758817587837,0.9318644977867951,0.9405635067576976,0.9351052852746643,0.8735769565533038,0.7617691302206858,0.9853847828859222,21.020573511844923,0.7813236000018075,0.8688740908751551,0.854265529409757,0.8599834776787237,0.7948201532921197,0.6206614310969497,0.96897887548729
9.0,8.725613047956754,0.9002948268471377,0.9400817028307309,0.9480647991635037,0.9430209473353832,0.8805146504170823,0.7738820203113095,0.9871472805228549,21.324033376549473,0.7778058842433989,0.8624074846311507,0.8557213814420512,0.8574931266867074,0.8079284434623126,0.6468326407605476,0.9690242461640778
10.0,7.9052779501376875,0.9112518898894881,0.946439403595231,0.9548494730081927,0.9496745958569833,0.8903977033150908,0.7921611199895928,0.9886342866405887,22.474395687840566,0.7718815964157081,0.854119427006939,0.8543656915788709,0.8527677841823855,0.8047080626395661,0.6427004392912846,0.9667156859878477
11.0,7.125516750293071,0.9217319126333736,0.9525703298459609,0.9614999700218761,0.9561554121779119,0.89698309962133,0.8040100478815013,0.9899561513611583,22.57398655033913,0.7852941894600511,0.8677864378947053,0.8602520498852125,0.8626041617105638,0.803343752406445,0.6389202538909766,0.9677672509219135
12.0,6.530821544498039,0.9295654019726107,0.9582977599206248,0.964806331186617,0.960748057731858,0.902583942084211,0.8138999197275707,0.9912679644408512,22.61776627612715,0.7843806288203825,0.8634276797261725,0.8631027543815246,0.8618401601049871,0.8069829646450726,0.6467163203086407,0.9672496089815045
