epoch,train_loss,train_instance_acc,train_instance_prec,train_instance_recall,train_instance_f1,train_ma,train_pos_recall,train_neg_recall,valid_loss,valid_instance_acc,valid_instance_prec,valid_instance_recall,valid_instance_f1,valid_ma,valid_pos_recall,valid_neg_recall,filename
21.0,3.0887509244780302,0.9835927928789896,0.9895950295672168,0.9935373781659832,0.9913120985370172,0.9312301427436466,0.8643749739308316,0.9980853115564616,20.157692885198514,0.8100636380249221,0.8856619944264406,0.877881087645381,0.8804868527685836,0.8237409179560323,0.6748149509276127,0.972666884984452,PETA_resnet101_20200920-073345.csv
22.0,3.0169395374852184,0.9851119473337272,0.9907363651506248,0.9939962186540218,0.9921361237721122,0.9321292495497696,0.8660079572515567,0.9982505418479826,20.07191275748886,0.8102595450788962,0.8875194603953974,0.8761861485144136,0.8805318621279578,0.8221059652702665,0.6712922227866119,0.9729197077539208,PETA_resnet101_20200920-073345.csv
23.0,3.028814793965004,0.9848996396499656,0.9906289300854336,0.9938754311967101,0.9920125249415784,0.929873980361942,0.8614862865648231,0.9982616741590606,20.112787070394567,0.8106552185908255,0.8879249517150873,0.8763498000034431,0.8808454284782203,0.8171056439047559,0.6612667768993422,0.9729445109101698,PETA_resnet101_20200920-073345.csv
24.0,2.916590072589213,0.9861570358061222,0.9912777336736824,0.9945483339635308,0.9926943301449777,0.934416427764254,0.8704330068317844,0.9983998486967234,20.150522087802404,0.8102266552459693,0.8868091640471673,0.8767062372917127,0.8804653294464175,0.8223345245529999,0.6720456118972007,0.9726234372087988,PETA_resnet101_20200920-073345.csv
25.0,2.9263209297670336,0.9857684171180996,0.9909870702320902,0.9944404195498072,0.992495091586598,0.9329446337325756,0.867554556167299,0.9983347112978525,20.09601740476464,0.8107883161704975,0.8891454680041275,0.8753014160631839,0.8808529162828967,0.822692351708456,0.6717699818187944,0.9736147215981176,PETA_resnet101_20200920-073345.csv
26.0,2.9561041773364534,0.9856305891078276,0.9907450259525988,0.9945342674991832,0.9924109128807144,0.9315791182251291,0.8648768686746562,0.9982813677756016,20.235024772772263,0.8109757574261189,0.8879101655234894,0.8767974938616233,0.8810708493034759,0.8217239025747033,0.6703364456520202,0.973111359497386,PETA_resnet101_20200920-073345.csv
27.0,2.9617970122971347,0.9852928882719192,0.9907288427350958,0.9942060812481112,0.992230846368754,0.9323800723551822,0.8664819886275218,0.9982781560828426,20.19280680488137,0.8090432404779041,0.8869929202973443,0.8748310692224962,0.8795775727529014,0.8200737910140042,0.6667022437065261,0.973445338321482,PETA_resnet101_20200920-073345.csv
28.0,2.905862604439592,0.9853925318694546,0.9907907458434692,0.994233874001574,0.9922724154666216,0.931333935388119,0.8643603741161683,0.9983074966600696,20.239442777232963,0.8102958790376067,0.8864518188933621,0.8772278433081095,0.8805550375072904,0.8227148289463273,0.6730383054776624,0.972391352414992,PETA_resnet101_20200920-073345.csv
29.0,2.9593838673064163,0.9859335396956588,0.9908866836939184,0.9946336553491107,0.9925507447301608,0.9340809105915472,0.8698037116811591,0.9983581095019352,20.395110563069828,0.8116954026484542,0.8886499570447702,0.8773104691446054,0.8816463963004145,0.8222881985394125,0.6715777710267629,0.9729986260520624,PETA_resnet101_20200920-073345.csv
30.0,2.9179797159226912,0.9862828566293022,0.9915430752183442,0.9943671652817306,0.9927361208723456,0.931720316896538,0.8650474975761969,0.9983931362168791,20.18316454045913,0.8112838988142551,0.8880486931979723,0.8770448437497994,0.8812684100665718,0.8199598971716386,0.6670731400732739,0.9728466542700034,PETA_resnet101_20200920-073345.csv
31.0,2.912807860187978,0.9858640844355464,0.9909614544310752,0.9945497835482764,0.9925260800745505,0.9327329186274586,0.8671825923953923,0.9982832448595248,20.14839501741553,0.8093642954309196,0.8866592712226623,0.8756813679113917,0.8798765760082631,0.8200149876783865,0.6668692192503501,0.9731607561064228,PETA_resnet101_20200920-073345.csv
32.0,2.8993456563470086,0.9861143170347852,0.9915225065751484,0.9942784228638066,0.9926976863809329,0.9319100681873588,0.8653704987648643,0.998449637609853,20.097241449756783,0.8104937694473989,0.8863877600772663,0.8775410728490818,0.8807131306068645,0.8228852268645924,0.6726600477709436,0.9731104059582409,PETA_resnet101_20200920-073345.csv
33.0,2.891310426775969,0.9863234289126828,0.9912767044526454,0.9947257289241668,0.992783692104416,0.933706285032222,0.8690377413498033,0.9983748287146406,20.10826531578513,0.8109190425978979,0.8875777920570368,0.8770069061219816,0.8810226777789498,0.8213505818015179,0.6695625087043722,0.9731386548986636,PETA_resnet101_20200920-073345.csv
34.0,2.887870390321955,0.9861491608668006,0.9911570377156476,0.9946648616551764,0.992688353783202,0.9314955898049732,0.864601192350037,0.9983899872599088,20.08311923211362,0.809755599721635,0.8861651598976993,0.8767420668686862,0.8801736157182737,0.8204622448059532,0.6680599822582478,0.9728645073536588,PETA_resnet101_20200920-073345.csv
35.0,2.89596496613998,0.9860136649839092,0.9911510267707718,0.9945378232252724,0.9926285580622184,0.932601542600318,0.8668864136234878,0.9983166715771484,20.196116719927108,0.8110923602254838,0.8889112644479885,0.8760478577263449,0.8811388143091522,0.8202353572558533,0.6672038501100414,0.9732668644016648,PETA_resnet101_20200920-073345.csv
36.0,2.935618078242467,0.9861458552099746,0.991240350274518,0.9945769708142508,0.9926798277044228,0.9321113662832186,0.8658229070414677,0.9983998255249692,20.253087700915934,0.8105988528896116,0.8874768585054301,0.8768350949485716,0.8808493283231027,0.8184396972113956,0.6641804323541527,0.9726989620686384,PETA_resnet101_20200920-073345.csv
37.0,2.8795886172928618,0.9863474794993148,0.9913994466873418,0.9946277608896152,0.992792139579692,0.9333160366790458,0.8682347774063989,0.9983972959516928,20.219886411137946,0.8102368815177088,0.8872471092684857,0.8762515946075046,0.8804771397575036,0.8226647235362927,0.6721322602484718,0.9731971868241136,PETA_resnet101_20200920-073345.csv
38.0,2.8797032580029365,0.9863647937856984,0.9915116235752642,0.9944596257353712,0.9927838411856234,0.9309228591145317,0.8634254205597509,0.9984202976693122,20.13270499926655,0.8099891794406257,0.8871201496126898,0.8761479999403762,0.8803229225362661,0.8221964161390548,0.6715145447867628,0.9728782874913467,PETA_resnet101_20200920-073345.csv
39.0,2.90037216021362,0.9867232419969304,0.9914716317707092,0.9949318026657831,0.9930017678223014,0.9344614516584856,0.8705044796418645,0.9984184236751064,20.1244381896588,0.8105254165473188,0.8878344190480821,0.8762265067612806,0.8807217460911488,0.8219950827983717,0.6708122713540056,0.973177894242738,PETA_resnet101_20200920-073345.csv
40.0,2.878414544313314,0.9861533921787812,0.9911129511865888,0.9946928960879284,0.992691431281924,0.9337204452058334,0.8690924522902405,0.9983484381214264,20.170825285070084,0.8093691862006427,0.8876019090038563,0.8748984316608563,0.8798765586280143,0.8208895415585921,0.6686238007768595,0.9731552823403244,PETA_resnet101_20200920-073345.csv
41.0,2.8736006627535686,0.9864220825855174,0.9912464007263686,0.9948688098299776,0.9928296517373564,0.9331490755796458,0.867952227725812,0.9983459234334792,20.152070101569677,0.8103692561271437,0.8872798467487648,0.8764975740232329,0.8806044197766508,0.818660109175055,0.6648264257185444,0.9724937926315655,PETA_resnet101_20200920-073345.csv
42.0,2.917195156299868,0.9860674412507148,0.991189218833192,0.9945428015069228,0.9926417566214276,0.9314060329757148,0.8644586800022096,0.9983533859492202,20.292251634998483,0.8108638974044418,0.8879039922004064,0.8767105518026775,0.8809875146147865,0.8220837857572528,0.6708350336417603,0.9733325378727452,PETA_resnet101_20200920-073345.csv
43.0,2.931322324209373,0.9858937278073421,0.9911543582787168,0.9943870472692474,0.9925471299009936,0.9307033937125004,0.8631011976529626,0.998305589772038,20.1711461443861,0.8104536868572139,0.8868843821303035,0.8769160299879045,0.8806341465924746,0.8211699375290326,0.6693301301300201,0.9730097449280448,PETA_resnet101_20200920-073345.csv
44.0,2.9102293552633105,0.9856387438640576,0.9909802008220716,0.9943001233319996,0.9924142900278256,0.9318311885676998,0.8653099060800106,0.9983524710553884,20.302981889548427,0.8113483045624207,0.8887214333461787,0.8766875458161458,0.8813654651660456,0.8205137208712143,0.6682957931342279,0.972731648608201,PETA_resnet101_20200920-073345.csv
45.0,2.8847540690246243,0.9866958387130196,0.9919102471964212,0.9944656274328754,0.9929706182409408,0.931549836192866,0.8645789357528911,0.9985207366328408,20.122966870540328,0.8107258046969876,0.8882944038336331,0.8760476172140462,0.8808121855685322,0.8191675498238643,0.6651053126656485,0.9732297869820798,PETA_resnet101_20200920-073345.csv
46.0,2.8989876448775136,0.9862970191378992,0.9914576505999024,0.9944165196726098,0.9927405534245028,0.9313729958661656,0.8643269667352126,0.9984190249971182,20.299590214961718,0.8095160011706157,0.8871642842672102,0.8755359450671899,0.880004794816999,0.8209076309233836,0.6690615872009396,0.9727536746458272,PETA_resnet101_20200920-073345.csv
47.0,2.8970670513600614,0.9866118287364732,0.991521017559544,0.9947567456984924,0.9929404816536554,0.9341032725576952,0.8697639222262195,0.9984426228891712,20.06035023376721,0.8103709164557243,0.8879395930657388,0.8760328390898295,0.8806479735841386,0.8216961970241022,0.6702083605577159,0.9731840334904884,PETA_resnet101_20200920-073345.csv
48.0,2.8895094647753843,0.9863126973475984,0.9912517825059478,0.9947395131117532,0.9927717169883012,0.9336441706906052,0.8688708814412051,0.9984174599400054,20.164907631753874,0.8101398735543085,0.8875822205462552,0.8758704339402562,0.8803977305069135,0.8219926675753106,0.6707109985072601,0.9732743366433612,PETA_resnet101_20200920-073345.csv
49.0,2.8851479485048266,0.9861085051018752,0.9912868849507274,0.9945044388088118,0.9926741064870666,0.9310253514797052,0.8636719905708098,0.9983787123886012,20.170729741328906,0.8106176863625242,0.888342541654614,0.8759766808766524,0.8808392239185616,0.8224812926865988,0.6714769943704881,0.9734855910027098,PETA_resnet101_20200920-073345.csv
50.0,2.9466839222934658,0.9860136411715459,0.9912738027117812,0.9943830819687406,0.9926134482588946,0.9316773223762967,0.8649712436096104,0.9983834011429829,20.300626706676322,0.8106904170725769,0.8876229658307221,0.8767260952598402,0.880872371081501,0.8203296084940593,0.6677571283351662,0.9729020886529524,PETA_resnet101_20200920-073345.csv
1.0,42.331950885623534,0.5635309816167364,0.7064409198657308,0.7141306806289596,0.6932369103553597,0.651083292355275,0.3930576004674559,0.9091089842430942,30.46314673864541,0.643637638177364,0.7789731436395151,0.7589098491366598,0.7661064974154809,0.6994176019128452,0.451064937249536,0.9477702665761544,PETA_resnext50_32x4d_20200906-151430.csv
2.0,24.6419922279912,0.7176208415395482,0.8283833673678574,0.813926895339933,0.818745601582768,0.7350983997411129,0.509666316379314,0.960530483102912,25.6015820062461,0.7021334033481833,0.8180235816519866,0.7995911993781525,0.8062996335621122,0.7459213416810883,0.5335354173569101,0.9583072660052664,PETA_resnext50_32x4d_20200906-151430.csv
3.0,20.41926678066147,0.7622500444153828,0.8544979354236045,0.8494118251892918,0.8500167998316197,0.7700444455436631,0.5731155569785201,0.9669733341088059,22.852532731384787,0.7351029081756972,0.8318623012287754,0.8283358528596174,0.8282703131285541,0.7654848375943579,0.5713603832237827,0.9596092919649332,PETA_resnext50_32x4d_20200906-151430.csv
4.0,17.578106933465882,0.7945495324630439,0.8754579888404614,0.8737358184474957,0.8728909953347798,0.7933848726416446,0.6146040424835842,0.9721657027997048,22.95198062287659,0.7283039131287098,0.8353617447574695,0.8159258481773146,0.8235062774276802,0.7656535809029482,0.5674606124954262,0.9638465493104704,PETA_resnext50_32x4d_20200906-151430.csv
5.0,15.311720155470864,0.8196026333888202,0.889972404480125,0.8935755239659224,0.8902339799622221,0.8146844078978001,0.6536440293670803,0.9757247864285192,21.511166788950693,0.7577002331729407,0.8481857691131535,0.8445765751864416,0.8447178088387461,0.7757362502432027,0.5867468355376092,0.9647256649487962,PETA_resnext50_32x4d_20200906-151430.csv
6.0,13.510609360380545,0.8415411376327518,0.9041921058542598,0.9089120488399556,0.9050931836922848,0.8300120286060181,0.6809546337994978,0.9790694234125382,21.875548402802288,0.7603194331861564,0.8448207735885171,0.8497519734087224,0.8457063736595083,0.7835742816792133,0.6042371737730021,0.9629113895854248,PETA_resnext50_32x4d_20200906-151430.csv
7.0,11.994118168367354,0.8606100449940671,0.9160447189587038,0.9224229138571856,0.9178753339472144,0.8432470606147766,0.7046742022576846,0.981819918971869,21.094300478446378,0.7669046053426922,0.8541582092559644,0.8491058080387558,0.8500212954900123,0.7957820647812821,0.6240841295087987,0.967480000053766,PETA_resnext50_32x4d_20200906-151430.csv
8.0,10.588676697715037,0.8777809435073696,0.9264621054044654,0.933876003988498,0.9289478687217371,0.8562309120525284,0.7281986758789226,0.9842631482261344,21.695149413677825,0.7719244397493075,0.8540100173311388,0.8572084404560371,0.8540855706084237,0.7937188787566256,0.6224122728159238,0.9650254846973272,PETA_resnext50_32x4d_20200906-151430.csv
9.0,9.411233726160486,0.8938648636318007,0.936660593800004,0.943902633324572,0.939140189441304,0.8657423618413315,0.7450607912157899,0.9864239324668729,21.545153129000624,0.7690002000845693,0.8546780538883963,0.8508403481312425,0.8511964279723241,0.7975199219033647,0.6272704294443929,0.9677694143623368,PETA_resnext50_32x4d_20200906-151430.csv
10.0,8.437436695205433,0.9058645259168536,0.9436206091366642,0.951947898267446,0.9467300283949804,0.8745653658773456,0.7609965965112614,0.9881341352434296,22.710453482235177,0.7700876259791326,0.8563453973371968,0.8509464977215406,0.8521094685982017,0.8026744618154665,0.6383928209707129,0.9669561026602204,PETA_resnext50_32x4d_20200906-151430.csv
11.0,7.708952482852191,0.9167558076980707,0.9502737033748404,0.9581301082550572,0.9532472563036662,0.8821947268752892,0.7747927344518865,0.989596719298692,23.553857033994017,0.7680428766961943,0.8578931369367472,0.8454749173142321,0.8500215964030499,0.7963066771165905,0.6256913316455599,0.9669220225876209,PETA_resnext50_32x4d_20200906-151430.csv
12.0,7.086669325162577,0.9239621919898366,0.9545815978529459,0.9622751361551772,0.9575473557436948,0.8871908123001135,0.7838671333531121,0.9905144912471148,24.126349649509464,0.7621034373040337,0.8518050536777421,0.8444953069936013,0.8464929542262033,0.7942870676157529,0.6224499290114435,0.9661242062200621,PETA_resnext50_32x4d_20200906-151430.csv
13.0,4.626726340981168,0.9613655251305164,0.9764097180591906,0.9827844891229688,0.9791081069083514,0.9114006368968092,0.8275524365619891,0.9952488372316296,19.797352157721,0.8043155217344408,0.8841343077931946,0.8708844638689891,0.8760950611428864,0.815374412870514,0.6578622711159761,0.972886554625052,PETA_resnext50_32x4d_20200906-151430.csv
14.0,3.4214481628140923,0.9797257924213276,0.9874402910772472,0.9916534097574916,0.9892274167589028,0.9265614657214136,0.8556124377196856,0.9975104937231414,20.009461450977486,0.8073282777817661,0.8866891360110045,0.8727342490936317,0.8782771884394867,0.8142091856259143,0.6556795361866073,0.9727388350652209,PETA_resnext50_32x4d_20200906-151430.csv
15.0,2.9430910169079314,0.9857133815665776,0.99127233655517,0.9941253681954351,0.9924676114107159,0.9294956360133074,0.8605860786099286,0.9984051934166859,20.213593178436536,0.8077214085715287,0.8858783152449022,0.8740149218805067,0.8785643022534724,0.8164592170811066,0.6600568322389379,0.9728616019232752,PETA_resnext50_32x4d_20200906-151430.csv
16.0,2.6246616627250967,0.9886230073344301,0.9927555047766676,0.9956397661374136,0.9940025895012968,0.9341146720670248,0.8695253520344499,0.9987039920995996,20.64778563555549,0.8076340385535136,0.8862720678037651,0.8734067732979458,0.8784197363973982,0.8134457871379253,0.6542450200132216,0.9726465542626288,PETA_resnext50_32x4d_20200906-151430.csv
17.0,2.393541061678412,0.99063818513569,0.9939710427616368,0.996492470834617,0.9950788541059676,0.935293174874522,0.8716782883067927,0.9989080614422516,20.581513100311536,0.8075284000355615,0.8885708535118152,0.8709090372618257,0.8782314942274668,0.8144006528789756,0.6552343554265566,0.9735669503313944,PETA_resnext50_32x4d_20200906-151430.csv
18.0,2.1913990241855217,0.9921814379846876,0.9948330613597745,0.9972093027612824,0.9958855422320332,0.9402505580983812,0.8814290510972589,0.9990720650995032,21.082749390802466,0.8084924057134639,0.8887640164623728,0.8721548252839804,0.8790189015859359,0.8150977332608584,0.656995141779501,0.9732003247422158,PETA_resnext50_32x4d_20200906-151430.csv
19.0,2.0020486129728776,0.9940284299931116,0.9960793552143968,0.9978568641261936,0.996879368918758,0.9445282951502788,0.889731923435143,0.9993246668654148,21.149761905189322,0.8098977598271505,0.8901725694258488,0.8725682370734972,0.8799272663529585,0.8154993829232935,0.6577136608960212,0.9732851049505652,PETA_resnext50_32x4d_20200906-151430.csv
20.0,1.993781254944189,0.9941544403478676,0.9963458258110878,0.9977131482378446,0.9969216701631288,0.9422418113640958,0.8850878415548176,0.999395781173374,20.891842241046806,0.8096243636123259,0.889847187507557,0.8725012632440478,0.879693712907359,0.8142372362615459,0.6546470668365937,0.973827405686498,PETA_resnext50_32x4d_20200906-151430.csv
21.0,1.9117773251826535,0.9945241122965685,0.9963544238989184,0.99808921609994,0.9971159793009312,0.9460000578745308,0.8926093341624874,0.9993907815865748,20.942802397142934,0.8097631625156293,0.8887814907576285,0.8739209356271388,0.8799505770236332,0.8117517292929759,0.6510036047950747,0.972499853790877,PETA_resnext50_32x4d_20200906-151430.csv
22.0,1.8523585929550936,0.9949427664024066,0.9966547247536228,0.9982334371824351,0.997363966343862,0.9443096826987574,0.8891952055083607,0.999424159889154,20.91132850005847,0.8098995506681486,0.8909464952950523,0.8720523132025444,0.8800011580338299,0.8125547796627234,0.6517073136083242,0.9734022457171227,PETA_resnext50_32x4d_20200906-151430.csv
23.0,1.867997864771156,0.995024688902836,0.9967426266118116,0.9982167153689376,0.9973956824252614,0.9440112196934716,0.8885586468871075,0.9994637924998356,20.951211536631863,0.8103841662370534,0.8898230085386116,0.8737119431334286,0.8803563325694737,0.8161221737078361,0.6584517560526695,0.973792591363003,PETA_resnext50_32x4d_20200906-151430.csv
24.0,1.909767309380643,0.9950669171224614,0.9966430778031315,0.9983356885655036,0.9974015300981688,0.9464497735701743,0.8934770020761069,0.9994225450642418,21.106087099604245,0.8100846977530451,0.8895053074805287,0.8734028973991853,0.8800398351520139,0.81723427509975,0.6608446205138812,0.9736239296856188,PETA_resnext50_32x4d_20200906-151430.csv
25.0,1.8389958036678464,0.9954964308378844,0.9971117749552756,0.9983242093092998,0.9976358504044796,0.9455091257562996,0.8914950374015652,0.9995232141110338,21.143504495380302,0.8096938945822333,0.8902109983946538,0.8722658112537481,0.8797717883111614,0.8164752571826838,0.6594191410212145,0.9735313733441532,PETA_resnext50_32x4d_20200906-151430.csv
26.0,1.8508184522223872,0.9952983092886752,0.9967468096402328,0.99849362905839,0.997530494722204,0.9472454886136358,0.8950069316814699,0.9994840455458016,21.03999413562422,0.8103449959462982,0.8911754427322041,0.8724346815222193,0.880316189250409,0.8142182400436824,0.6551189761829029,0.973317503904462,PETA_resnext50_32x4d_20200906-151430.csv
27.0,1.81829259582072,0.9952204190047396,0.9968466996226996,0.9983239880664722,0.9974952507038588,0.9435403239604564,0.8876170355608993,0.9994636123600136,21.011141921291827,0.8102981106186968,0.8895687274858287,0.8738963559241891,0.8803065925433544,0.8167597938655244,0.6601652461695405,0.973354341561508,PETA_resnext50_32x4d_20200906-151430.csv
28.0,1.906647974552389,0.9952061688537776,0.9968434658393616,0.9982760768168338,0.9974799912035188,0.9454220573636696,0.8913688718560607,0.9994752428712782,21.16218508391821,0.8100654182864768,0.8900776099658493,0.87310126773551,0.8801397276935709,0.8170643249216897,0.6608884607318819,0.9732401891114972,PETA_resnext50_32x4d_20200906-151430.csv
29.0,1.8198048142747507,0.995508316350666,0.9969731750040736,0.998474295303864,0.9976427787945572,0.9460190670205776,0.8925496038072498,0.9994885302339056,20.900349200272764,0.8101966500798897,0.8887088256860641,0.8744270243848723,0.8801777652404911,0.8176905240188852,0.6618652769587056,0.9735157710790648,PETA_resnext50_32x4d_20200906-151430.csv
30.0,1.814387777664142,0.99558069178911,0.9970893968153828,0.9984318070386996,0.997688367970396,0.9471333120004352,0.8947568099717895,0.9995098140290808,21.03045281642625,0.8109228562366435,0.8913198598215963,0.8730721055000528,0.8807164500776121,0.8163750303719063,0.6591971418820209,0.9735529188617916,PETA_resnext50_32x4d_20200906-151430.csv
31.0,1.8232734090123095,0.9953402129135386,0.9969001471223241,0.9983965131954481,0.9975616172970458,0.9457027032614592,0.8919316541100479,0.99947375241287,20.957393734395,0.8103423324074457,0.8894851857757643,0.8738696607349298,0.8802787334129777,0.8159761748893066,0.6584305719096991,0.9735217778689144,PETA_resnext50_32x4d_20200906-151430.csv
32.0,1.7949324333467962,0.9954632170936656,0.9968674466175892,0.9985512304840256,0.9976246811320632,0.9463507553375596,0.8932187455446696,0.9994827651304496,20.894501052984673,0.8104433107443183,0.8903041715500519,0.8733202386024663,0.880356485858641,0.8154142338696095,0.6572834634513417,0.9735450042878768,PETA_resnext50_32x4d_20200906-151430.csv
